00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
Our	0	0.08	0.08	0.76	1	0	0	640.413	318.186	16.9637	0	0
goal	0	0.08	0.08	0.76	0	0	0	640.413	338.542	18.7855	0	0
is	0	0.08	0.08	0.76	0	0	0	640.413	360.721	7.27637	0	0
to	0	0.08	0.08	0.76	0	0	0	640.413	371.39	8.48728	0	0
accurately	0	0.08	0.08	0.76	0	0	0	640.413	383.281	44.8255	0	0
assess	0	0.08	0.08	0.76	0	0	0	640.413	431.499	26.6618	0	0
truthfulness	0	0.08	0.08	0.76	0	0	0	640.413	461.553	51.5128	0	0
of	0	0.08	0.08	0.76	0	0	1	640.413	516.459	9.08728	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
fact	0	0.08	0.08	0.76	0	0	0	654.437	307.277	16.2436	0	0
candidates	0	0.08	0.08	0.76	0	0	0	654.437	328.746	46.0473	0	0
by	0	0.08	0.08	0.76	0	0	0	654.437	380.019	10.9091	0	0
taking	0	0.08	0.08	0.76	0	0	0	654.437	396.164	27.2728	0	0
into	0	0.08	0.08	0.76	0	0	0	654.437	428.663	16.9746	0	0
account	0	0.08	0.08	0.76	0	0	0	654.437	450.863	33.9273	0	0
the	0	0.08	0.08	0.76	0	0	0	654.437	490.026	13.3309	0	0
lan-	0	0.08	0.08	0.76	0	0	0	654.437	508.583	16.9637	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
guage	0	0.08	0.08	0.76	0	0	0	668.46	307.277	26.0509	0	0
of	0	0.08	0.08	0.76	0	0	1	668.46	336.873	9.08728	0	0
sources	0	0.08	0.08	0.76	0	0	0	668.46	349.506	32.7164	0	0
that	0	0.08	0.08	0.76	0	0	0	668.46	385.768	16.3637	0	0
mention	0	0.08	0.08	0.76	0	0	0	668.46	405.677	35.7491	0	0
them.	0	0.08	0.08	0.76	0	0	0	668.46	444.972	24.5455	0	0
A	0	0.08	0.08	0.76	1	0	0	668.46	475.354	7.87637	0	2
Mechan-	0	0.08	0.08	0.76	1	0	0	668.46	486.775	38.7709	0	2
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
ical	0	0.09	0.09	0.76	0	0	0	682.483	307.277	15.7527	0	0
Turk	0	0.09	0.09	0.76	1	0	0	682.483	326.346	20.7164	0	0
study	0	0.09	0.09	0.76	0	0	0	682.483	350.379	23.64	0	0
we	0	0.09	0.09	0.76	0	0	0	682.483	377.335	12.72	0	0
carried	0	0.09	0.09	0.76	0	0	0	682.483	393.372	30.2837	0	0
out	0	0.09	0.09	0.76	0	0	0	682.483	426.972	13.9418	0	0
revealed	0	0.09	0.09	0.76	0	0	0	682.483	444.23	36.5128	0	0
that	0	0.09	0.09	0.76	0	0	0	682.483	484.059	16.3637	0	0
there	0	0.09	0.09	0.76	0	0	0	682.483	503.739	21.8073	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
is	0	0.09	0.09	0.76	0	0	0	696.507	307.277	7.27637	0	0
a	0	0.09	0.09	0.76	0	0	0	696.507	318.153	4.84364	0	0
signiﬁcant	0	0.09	0.09	0.76	0	0	0	696.507	326.597	45.4582	0	0
correlation	0	0.09	0.09	0.76	0	0	0	696.507	375.655	47.2582	0	0
between	0	0.09	0.09	0.76	0	0	0	696.507	426.513	36.3491	0	0
objectivity	0	0.09	0.09	0.76	0	0	0	696.507	466.463	46.3964	0	0
of	0	0.09	0.09	0.76	0	0	1	696.507	516.459	9.08728	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
language	0	0.09	0.09	0.76	0	0	0	710.53	307.277	39.3819	0	0
and	0	0.09	0.09	0.76	0	0	1	710.53	350.542	15.7527	0	0
trustworthiness	0	0.09	0.09	0.76	0	0	0	710.53	370.168	66.5564	0	0
of	0	0.09	0.09	0.76	0	0	1	710.53	440.608	9.08728	0	0
sources.	0	0.09	0.09	0.76	0	0	0	710.53	453.579	35.4437	0	0
Objec-	0	0.09	0.09	0.76	1	0	0	710.53	495.863	29.6837	0	2
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
tivity	0	0.09	0.09	0.76	0	0	0	724.554	307.277	22.7673	0	0
of	0	0.09	0.09	0.76	0	0	1	724.554	335.51	9.08728	0	0
language	0	0.09	0.09	0.76	0	0	0	724.554	350.062	39.3819	0	0
refers	0	0.09	0.09	0.76	0	0	0	724.554	394.91	24.8291	0	0
to	0	0.09	0.09	0.76	0	0	0	724.554	425.204	8.48728	0	0
the	0	0.09	0.09	0.76	0	0	0	724.554	439.168	13.3309	0	0
use	0	0.09	0.09	0.76	0	0	0	724.554	457.964	14.5418	0	0
of	0	0.09	0.09	0.76	0	0	1	724.554	477.972	9.08728	0	0
neutral,	0	0.09	0.09	0.76	0	1	0	724.554	492.524	33.0218	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
impartial	0	0.09	0.09	0.76	0	0	0	738.577	307.277	39.3928	0	0
language,	0	0.09	0.09	0.76	0	1	0	738.577	350.902	42.1091	0	0
which	0	0.09	0.09	0.76	0	0	0	738.577	397.626	26.6618	0	0
is	0	0.09	0.09	0.76	0	0	0	738.577	428.521	7.27637	0	0
not	0	0.09	0.09	0.76	0	0	0	738.577	440.041	13.9418	0	0
personal,	0	0.09	0.09	0.76	0	1	0	738.577	458.215	39.6873	0	0
judg-	0	0.09	0.09	0.76	0	0	0	738.577	502.517	23.0291	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
mental,	0	0.09	0.09	0.76	0	1	0	752.601	307.277	32.4218	0	0
or	0	0.09	0.09	0.76	0	0	0	752.601	344.662	9.08728	0	0
emotional.	0	0.09	0.09	0.76	0	0	0	752.601	358.266	46.3637	0	0
Trustworthiness	0	0.09	0.09	0.76	1	0	0	752.601	413.39	69.8073	0	0
refers	0	0.09	0.09	0.76	0	0	0	752.601	487.714	24.8291	0	0
to	0	0.09	0.09	0.76	0	0	0	752.601	517.059	8.48728	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
1009	0	0.09	0.09	0.76	0	0	0	786.617	287.863	21.8182	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
a	0	0.09	0.09	0.76	0	0	0	63.4024	72.001	4.84364	0	0
source	0	0.09	0.09	0.76	0	0	0	63.4024	80.761	28.4728	0	0
of	0	0.09	0.09	0.76	0	0	1	63.4024	113.15	9.08728	0	0
information	0	0.09	0.09	0.76	0	0	0	63.4024	126.154	51.5128	0	0
being	0	0.09	0.09	0.76	0	0	0	63.4024	181.572	24.24	0	0
reliable	0	0.09	0.09	0.76	0	0	0	63.4024	209.728	32.7164	0	0
and	0	0.09	0.09	0.76	0	0	1	63.4024	246.361	15.7527	0	0
truth-	0	0.09	0.09	0.76	0	0	0	63.4024	266.03	24.24	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
ful.	0	0.09	0.09	0.76	0	0	0	77.4264	72.001	14.8473	0	0
We	0	0.09	0.09	0.76	1	0	0	77.4264	90.2737	14.2691	0	0
use	0	0.09	0.09	0.76	0	0	0	77.4264	107.292	14.5418	0	0
linguistics	0	0.09	0.09	0.76	0	0	0	77.4264	124.572	44.8582	0	0
features	0	0.09	0.09	0.76	0	0	0	77.4264	172.179	34.5273	0	0
to	0	0.09	0.09	0.76	0	0	0	77.4264	209.445	8.48728	0	0
detect	0	0.09	0.09	0.76	0	0	0	77.4264	220.681	26.0509	0	0
if	0	0.09	0.09	0.76	0	0	0	77.4264	249.47	6.66546	0	0
a	0	0.09	0.09	0.76	0	0	0	77.4264	258.874	4.84364	0	0
given	0	0.09	0.09	0.76	0	0	0	77.4264	266.467	23.8037	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
source	0	0.09	0.09	0.76	0	0	0	91.4494	72.001	28.4728	0	0
objectively	0	0.09	0.09	0.76	0	0	0	91.4494	105.808	48.0437	0	0
states	0	0.09	0.09	0.76	0	0	0	91.4494	159.187	24.24	0	0
facts	0	0.09	0.09	0.76	0	0	0	91.4494	188.761	20.4873	0	0
or	0	0.09	0.09	0.76	0	0	0	91.4494	214.594	9.08728	0	0
is	0	0.09	0.09	0.76	0	0	0	91.4494	229.016	7.27637	0	0
speculative	0	0.09	0.09	0.76	0	0	0	91.4494	241.627	48.6437	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
and	0	0.1	0.1	0.76	0	0	1	105.473	72.001	15.7527	0	0
opinionated.	0	0.1	0.1	0.76	0	0	0	105.473	91.1574	54.24	0	0
Additionally,	0	0.1	0.1	0.76	1	1	0	105.473	150.83	57.1746	0	0
in	0	0.1	0.1	0.76	0	0	0	105.473	211.583	8.48728	0	0
order	0	0.1	0.1	0.76	0	0	0	105.473	223.474	23.0182	0	0
to	0	0.1	0.1	0.76	0	0	0	105.473	249.907	8.47637	0	0
ensure	0	0.1	0.1	0.76	0	0	0	105.473	261.798	28.4728	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
that	0	0.1	0.1	0.76	0	0	0	119.496	72.001	16.3636	0	0
fact	0	0.1	0.1	0.76	0	0	0	119.496	92.041	16.2436	0	0
candidates	0	0.1	0.1	0.76	0	0	0	119.496	111.961	46.0473	0	0
mentioned	0	0.1	0.1	0.76	0	0	0	119.496	161.674	46.0582	0	0
in	0	0.1	0.1	0.76	0	0	0	119.496	211.408	8.48728	0	0
similar	0	0.1	0.1	0.76	0	0	0	119.496	223.572	30.3055	0	0
sources	0	0.1	0.1	0.76	0	0	0	119.496	257.554	32.7164	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
have	0	0.1	0.1	0.76	0	0	0	133.52	72.001	20.2146	0	0
similar	0	0.1	0.1	0.76	0	0	0	133.52	95.2483	30.3055	0	0
believability	0	0.1	0.1	0.76	0	0	0	133.52	128.576	54	0	0
scores,	0	0.1	0.1	0.76	0	1	0	133.52	185.608	29.9891	0	0
our	0	0.1	0.1	0.76	0	0	0	133.52	218.696	14.5418	0	0
believability	0	0.1	0.1	0.76	0	0	0	133.52	236.27	54	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
computation	0	0.1	0.1	0.76	0	0	0	147.543	72.001	54.5455	0	0
model	0	0.1	0.1	0.76	0	0	0	147.543	130.452	27.2728	0	0
incorporates	0	0.1	0.1	0.76	0	0	0	147.543	161.63	53.9237	0	0
inﬂuence	0	0.1	0.1	0.76	0	0	0	147.543	219.448	39.9928	0	0
of	0	0.1	0.1	0.76	0	0	1	147.543	263.347	9.08728	0	0
co-	0	0.1	0.1	0.76	0	0	0	147.543	276.339	13.9309	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
mentions.	0	0.1	0.1	0.76	0	0	0	161.567	72.001	42.7309	0	0
However,	0	0.1	0.1	0.76	1	1	0	161.567	119.194	41.5637	0	0
we	0	0.1	0.1	0.76	0	0	0	161.567	163.932	12.72	0	0
must	0	0.1	0.1	0.76	0	0	0	161.567	179.739	21.2182	0	0
avoid	0	0.1	0.1	0.76	0	0	0	161.567	204.045	23.8037	0	0
falsely	0	0.1	0.1	0.76	0	0	0	161.567	230.936	28.9746	0	0
boost-	0	0.1	0.1	0.76	0	0	0	161.567	262.998	27.2727	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
ing	0	0.1	0.1	0.76	0	0	0	175.59	72.001	13.9418	0	0
co-mentioned	0	0.1	0.1	0.76	0	0	0	175.59	89.1828	59.9891	0	0
fact	0	0.1	0.1	0.76	0	0	0	175.59	152.423	16.2436	0	0
candidates.	0	0.1	0.1	0.76	0	0	0	175.59	171.907	48.7746	0	0
Our	0	0.1	0.1	0.76	1	0	0	175.59	225.612	16.9637	0	0
model	0	0.1	0.1	0.76	0	0	0	175.59	245.827	27.2728	0	0
ad-	0	0.1	0.1	0.76	0	0	0	175.59	276.339	13.9309	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
dresses	0	0.1	0.1	0.76	0	0	0	189.613	72.001	31.5055	0	0
potential	0	0.1	0.1	0.76	0	0	0	189.613	105.83	38.1818	0	0
false	0	0.1	0.1	0.76	0	0	0	189.613	146.336	20.4873	0	0
boosts	0	0.1	0.1	0.76	0	0	0	189.613	169.147	27.8837	0	0
in	0	0.1	0.1	0.76	0	0	0	189.613	199.343	8.48728	0	0
two	0	0.1	0.1	0.76	0	0	0	189.613	210.154	16.2546	0	0
ways:	0	0.1	0.1	0.76	0	0	0	189.613	228.732	25.3418	0	0
ﬁrst,	0	0.1	0.1	0.76	0	1	0	189.613	257.259	19.7018	0	0
by	0	0.1	0.1	0.76	0	0	0	189.613	279.361	10.9091	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
ensuring	0	0.1	0.1	0.76	0	0	0	203.637	72.001	37.5709	0	0
that	0	0.1	0.1	0.76	0	0	0	203.637	112.823	16.3637	0	0
co-mention	0	0.1	0.1	0.76	0	0	0	203.637	132.437	49.691	0	0
inﬂuence	0	0.1	0.1	0.76	0	0	0	203.637	185.379	39.9928	0	0
is	0	0.1	0.1	0.76	0	0	0	203.637	228.623	7.27637	0	0
only	0	0.1	0.1	0.76	0	0	0	203.637	239.15	19.3964	0	0
propa-	0	0.1	0.1	0.76	0	0	0	203.637	261.798	28.4728	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
gated	0	0.1	0.1	0.76	0	0	0	217.66	72.001	23.5746	0	0
to	0	0.1	0.1	0.76	0	0	0	217.66	98.4447	8.48728	0	0
related	0	0.1	0.1	0.76	0	0	0	217.66	109.812	29.6837	0	0
fact	0	0.1	0.1	0.76	0	0	0	217.66	142.365	16.2436	0	0
candidates;	0	0.1	0.1	0.76	0	0	0	217.66	161.488	49.08	0	0
second,	0	0.1	0.1	0.76	0	1	0	217.66	213.514	33.0218	0	0
by	0	0.1	0.1	0.76	0	0	0	217.66	249.438	10.9091	0	0
ensur-	0	0.1	0.1	0.76	0	0	0	217.66	263.227	27.0437	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
ing	0	0.1	0.1	0.76	0	0	0	231.684	72.001	13.9418	0	0
that	0	0.1	0.1	0.76	0	0	0	231.684	89.161	16.3636	0	0
the	0	0.1	0.1	0.76	0	0	0	231.684	108.743	13.3309	0	0
degree	0	0.1	0.1	0.76	0	0	0	231.684	125.292	28.9091	0	0
of	0	0.1	0.1	0.76	0	0	1	231.684	157.419	9.08728	0	0
co-mention	0	0.1	0.1	0.76	0	0	0	231.684	169.725	49.691	0	0
inﬂuence	0	0.1	0.1	0.76	0	0	0	231.684	222.634	39.9928	0	0
is	0	0.1	0.1	0.76	0	0	0	231.684	265.845	7.27637	0	0
de-	0	0.1	0.1	0.76	0	0	0	231.684	276.339	13.9309	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
termined	0	0.11	0.11	0.76	0	0	0	245.707	72.001	38.7819	0	0
by	0	0.11	0.11	0.76	0	0	0	245.707	114.361	10.9091	0	0
the	0	0.11	0.11	0.76	0	0	0	245.707	128.859	13.3309	0	0
trustworthiness	0	0.11	0.11	0.76	0	0	0	245.707	145.768	66.5564	0	0
of	0	0.11	0.11	0.76	0	0	1	245.707	215.903	9.08728	0	0
the	0	0.11	0.11	0.76	0	0	0	245.707	228.568	13.3309	0	0
sources	0	0.11	0.11	0.76	0	0	0	245.707	245.488	32.7164	0	0
in	0	0.11	0.11	0.76	0	0	0	245.707	281.783	8.48728	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
which	0	0.11	0.11	0.76	0	0	0	259.731	72.001	26.6618	0	0
co-mentions	0	0.11	0.11	0.76	0	0	0	259.731	101.39	53.9346	0	0
occur.	0	0.11	0.11	0.76	0	0	0	259.731	158.052	26.3564	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
The	0	0.11	0.11	0.76	1	0	1	273.754	82.91	16.9637	0	0
contribution	0	0.11	0.11	0.76	0	0	0	273.754	104.597	53.1164	0	0
of	0	0.11	0.11	0.76	0	0	1	273.754	162.437	9.08728	0	0
this	0	0.11	0.11	0.76	0	0	0	273.754	176.248	15.7636	0	0
paper	0	0.11	0.11	0.76	0	0	0	273.754	196.736	24.2291	0	0
is	0	0.11	0.11	0.76	0	0	0	273.754	225.688	7.27637	0	0
a	0	0.11	0.11	0.76	0	0	0	273.754	237.688	4.84364	0	0
language-	0	0.11	0.11	0.76	0	0	0	273.754	247.256	43.0146	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
aware	0	0.11	0.11	0.76	0	0	0	287.778	72.001	25.7673	0	0
truth-ﬁnding	0	0.11	0.11	0.76	0	0	0	287.778	103.506	55.1564	0	0
approach.	0	0.11	0.11	0.76	0	0	0	287.778	164.39	42.7091	0	0
More	0	0.11	0.11	0.76	1	0	0	287.778	219.503	23.6291	0	0
precisely,	0	0.11	0.11	0.76	0	1	0	287.778	248.87	41.4	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
we	0	0.11	0.11	0.76	0	0	0	301.801	72.001	12.72	0	0
make	0	0.11	0.11	0.76	0	0	0	301.801	90.7428	23.52	0	0
the	0	0.11	0.11	0.76	0	0	0	301.801	120.296	13.3309	0	0
following	0	0.11	0.11	0.76	0	0	0	301.801	139.648	42.1528	0	0
contributions:	0	0.11	0.11	0.76	0	0	0	301.801	187.823	60.3928	0	0
(1)	0	0.11	0.11	0.76	0	0	0	301.801	258.198	12.72	0	0
Al-	0	0.11	0.11	0.76	1	0	0	301.801	276.938	13.3309	0	2
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
ternative	0	0.11	0.11	0.76	0	0	0	315.825	72.001	38.7819	0	0
Fact	0	0.11	0.11	0.76	1	0	0	315.825	115.386	19.1782	0	2
Candidates:	0	0.11	0.11	0.76	1	0	0	315.825	139.168	53.3346	0	2
Truth-ﬁnders	0	0.11	0.11	0.76	1	0	0	315.825	199.644	57.1855	0	2
rank	0	0.11	0.11	0.76	0	0	0	315.825	261.433	19.3855	0	0
a	0	0.11	0.11	0.76	0	0	0	315.825	285.422	4.84364	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
given	0	0.11	0.11	0.76	0	0	0	329.848	72.001	23.8037	0	0
fact	0	0.11	0.11	0.76	0	0	0	329.848	102.165	16.2436	0	0
candidate	0	0.11	0.11	0.76	0	0	0	329.848	124.768	41.8037	0	0
with	0	0.11	0.11	0.76	0	0	0	329.848	172.932	19.3964	0	0
respect	0	0.11	0.11	0.76	0	0	0	329.848	198.699	30.8946	0	0
to	0	0.11	0.11	0.76	0	0	0	329.848	235.954	8.48728	0	0
its	0	0.11	0.11	0.76	0	0	0	329.848	250.801	10.3091	0	0
alter-	0	0.11	0.11	0.76	0	0	0	329.848	267.47	22.8	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
natives.	0	0.11	0.11	0.76	0	0	0	343.872	72.001	33.1964	0	0
For	0	0.11	0.11	0.76	1	0	0	343.872	115.506	14.9891	0	0
example,	0	0.11	0.11	0.76	0	1	0	343.872	135.536	39.5237	0	0
alternative	0	0.11	0.11	0.76	0	0	0	343.872	180.677	45.6	0	0
places	0	0.11	0.11	0.76	0	0	0	343.872	231.317	27.2618	0	0
where	0	0.11	0.11	0.76	0	0	0	343.872	263.619	26.6509	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
Barack	0	0.11	0.11	0.76	1	0	0	357.895	72.001	30.8946	0	2
Obama	0	0.11	0.11	0.76	1	0	0	357.895	107.161	31.5055	0	2
could	0	0.11	0.11	0.76	0	0	0	357.895	142.943	24.24	0	0
have	0	0.11	0.11	0.76	0	0	0	357.895	171.448	20.2146	0	0
been	0	0.11	0.11	0.76	0	0	0	357.895	195.928	20.5964	0	0
born.	0	0.11	0.11	0.76	0	0	0	357.895	220.801	22.7237	0	0
Virtually	0	0.11	0.11	0.76	1	0	0	357.895	251.532	38.7382	0	2
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
all	0	0.11	0.11	0.76	0	0	0	371.918	72.001	10.9091	0	0
existing	0	0.11	0.11	0.76	0	0	0	371.918	86.8919	34.3855	0	0
truth-ﬁnders	0	0.11	0.11	0.76	0	0	0	371.918	125.27	53.9346	0	0
assume	0	0.11	0.11	0.76	0	0	0	371.918	183.187	32.1164	0	0
that	0	0.11	0.11	0.76	0	0	0	371.918	219.285	16.3637	0	0
the	0	0.11	0.11	0.76	0	0	0	371.918	239.641	13.3309	0	0
alterna-	0	0.11	0.11	0.76	0	0	0	371.918	256.954	33.3164	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
tives	0	0.12	0.12	0.76	0	0	0	385.942	72.001	20.1709	0	0
are	0	0.12	0.12	0.76	0	0	0	385.942	96.5574	13.32	0	0
provided.	0	0.12	0.12	0.76	0	0	0	385.942	114.274	41.3455	0	0
In	0	0.12	0.12	0.76	1	0	0	385.942	163.987	9.08728	0	0
contrast,	0	0.12	0.12	0.76	0	1	0	385.942	177.459	37.2655	0	0
we	0	0.12	0.12	0.76	0	0	0	385.942	219.525	12.72	0	0
developed	0	0.12	0.12	0.76	0	0	0	385.942	236.641	44.4	0	0
a	0	0.12	0.12	0.76	0	0	0	385.942	285.427	4.84364	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
method	0	0.12	0.12	0.76	0	0	0	399.965	72.001	32.7273	0	0
for	0	0.12	0.12	0.76	0	0	0	399.965	107.957	12.72	0	0
generating	0	0.12	0.12	0.76	0	0	0	399.965	123.906	46.0473	0	0
alternative	0	0.12	0.12	0.76	0	0	0	399.965	173.183	45.6109	0	0
fact	0	0.12	0.12	0.76	0	0	0	399.965	222.023	16.2436	0	0
candidates.	0	0.12	0.12	0.76	0	0	0	399.965	241.496	48.7746	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
(2)	0	0.12	0.12	0.76	0	0	0	413.989	72.001	12.72	0	0
Objectivity-Trustworthiness	0	0.12	0.12	0.76	1	0	0	413.989	89.066	121.222	0	2
Correlation:	0	0.12	0.12	0.76	1	0	0	413.989	214.63	54.7528	0	2
We	0	0.12	0.12	0.76	1	0	0	413.989	276	14.2691	0	2
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
hypothesize	0	0.12	0.12	0.76	0	0	0	428.012	72.001	52.0582	0	0
that	0	0.12	0.12	0.76	0	0	0	428.012	126.754	16.3637	0	0
objectivity	0	0.12	0.12	0.76	0	0	0	428.012	145.823	46.3964	0	0
of	0	0.12	0.12	0.76	0	0	1	428.012	194.914	9.08728	0	0
language	0	0.12	0.12	0.76	0	0	0	428.012	206.707	39.3819	0	0
and	0	0.12	0.12	0.76	0	0	1	428.012	248.783	15.7527	0	0
trust-	0	0.12	0.12	0.76	0	0	0	428.012	267.241	23.0291	0	0
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
worthiness	0	0.12	0.12	0.76	0	0	0	442.036	72.001	47.16	0	0
of	0	0.12	0.12	0.76	0	0	1	442.036	121.659	9.08728	0	0
sources	0	0.12	0.12	0.76	0	0	0	442.036	133.245	32.7164	0	0
are	0	0.12	0.12	0.76	0	0	0	442.036	168.459	13.32	0	0
positively	0	0.12	0.12	0.76	0	0	0	442.036	184.277	42.6	0	0
correlated.	0	0.12	0.12	0.76	0	0	0	442.036	229.376	46.3419	0	0
To	0	0.12	0.12	0.76	1	0	0	442.036	279.023	11.2473	0	2
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
00	00	00	00	00	00	00	00	00	00	00	00	00
test	0	0.12	0.12	0.76	0	0	0	456.059	72.001	15.1527	0	0
this	0	0.12	0.12	0.76	0	0	0	456.059	92.1828	15.7636	0	0
hypothesis,	0	0.12	0.12	0.76	0	1	0	456.059	112.986	49.3419	0	0
we	0	0.12	0.12	0.76	0	0	0	456.059	167.936	12.72	0	0
designed	0	0.12	0.12	0.76	0	0	0	456.059	185.685	38.7819	0	0
a	0	0.12	0.12	0.76	0	0	0	456.059	229.507	4.84364	0	0
Mechanical	0	0.12	0.12	0.76	1	0	0	456.059	239.379	50.891	0	2
00	00	00	00	00	00	00	00	00	00	00	00	00
